x,y,z,intensity,r,g,b
-16.797,-60.936,-1.014,-1104,255,253,254
-16.797,-60.936,-1.006,-1150,255,254,252
-16.808,-60.929,-1.005,-1121,255,255,253
-16.784,-60.937,-1.004,-1072,255,251,253
-16.963,-60.871,-1.105,-1199,174,184,185
-16.975,-60.87,-1.119,-1070,159,167,186
-16.974,-60.865,-1.103,-1144,157,165,184
-16.974,-60.863,-1.088,-1085,156,164,185
-16.974,-60.864,-1.08,-1059,157,165,188
-16.974,-60.865,-1.064,-1095,158,166,189
-16.962,-60.869,-1.09,-1201,173,183,185
-16.963,-60.873,-1.082,-1167,173,183,185
-16.962,-60.868,-1.066,-1118,174,184,186
-16.963,-60.872,-1.051,-1147,180,187,195
-16.974,-60.863,-1.056,-1090,159,167,188
-16.974,-60.865,-1.04,-1127,156,164,185
-16.962,-60.868,-1.042,-1162,177,184,194
-16.975,-60.867,-1.024,-1077,158,166,187
-16.974,-60.866,-1.017,-1114,158,166,187
-16.974,-60.865,-1.001,-1136,159,167,188
-16.962,-60.869,-1.026,-1140,174,181,191
-16.963,-60.87,-1.019,-1145,173,180,190
-16.963,-60.871,-1.004,-1139,175,182,192
-16.749,-60.951,-1.118,-1116,223,236,253
-16.749,-60.952,-1.241,-1075,223,243,254
-16.737,-60.956,-1.243,-1047,168,187,202
-16.728,-60.97,-1.231,-1149,158,174,197
-16.726,-60.963,-1.247,-1106,158,179,196
-16.738,-60.959,-1.229,-1070,166,183,201
-16.737,-60.958,-1.22,-1106,163,178,199
-16.75,-60.955,-1.218,-1134,220,233,249
-16.737,-60.958,-1.205,-1122,159,176,202
-16.726,-60.965,-1.215,-1093,155,169,196
-16.726,-60.964,-1.208,-1072,155,169,196
-16.738,-60.959,-1.19,-1083,156,177,204
-16.725,-60.961,-1.192,-1152,148,168,195
-16.749,-60.953,-1.18,-1085,207,225,247
-16.738,-60.959,-1.183,-1127,154,175,202
-16.725,-60.961,-1.177,-1157,142,162,189
-16.75,-60.954,-1.164,-1088,214,232,255
-16.737,-60.957,-1.167,-1060,150,172,196
-16.726,-60.966,-1.169,-1086,142,162,189
-16.749,-60.952,-1.156,-1137,214,232,255
-16.738,-60.959,-1.152,-1122,152,172,197
-16.738,-60.96,-1.145,-1090,156,174,198
-16.725,-60.961,-1.153,-1086,141,158,184
-16.726,-60.964,-1.146,-1096,143,159,184
-16.75,-60.954,-1.126,-1106,222,237,255
-16.737,-60.957,-1.129,-1103,159,174,195
-16.726,-60.963,-1.13,-1129,151,162,182
-16.737,-60.958,-1.114,-1139,162,173,191
-16.726,-60.963,-1.115,-1081,155,162,180
-16.749,-60.952,-1.095,-1111,230,238,251
-16.75,-60.954,-1.103,-1054,229,238,253
-16.738,-60.958,-1.107,-1126,170,177,193
-16.725,-60.962,-1.106,-1108,164,167,182
-16.737,-60.958,-1.091,-1083,183,186,195
-16.75,-60.954,-1.08,-1099,243,246,255
-16.726,-60.963,-1.091,-1114,182,179,186
-16.737,-60.956,-1.076,-1085,190,189,197
-16.738,-60.961,-1.069,-1101,181,178,185
-16.725,-60.961,-1.076,-1086,189,182,189
-16.725,-60.96,-1.068,-1137,179,168,174
-16.749,-60.951,-1.064,-1101,236,236,244
-16.75,-60.953,-1.057,-1108,236,236,244
-16.737,-60.957,-1.053,-1077,172,167,173
-16.726,-60.964,-1.052,-1127,157,146,152
-16.75,-60.955,-1.041,-1145,230,233,238
-16.737,-60.956,-1.038,-1086,155,153,158
-16.726,-60.963,-1.045,-1093,162,152,160
-16.749,-60.951,-1.025,-1139,218,225,231
-16.737,-60.958,-1.03,-1144,168,169,174
-16.724,-60.958,-1.029,-1149,163,158,165
-16.749,-60.952,-1.017,-1078,218,225,231
-16.737,-60.955,-1.015,-1137,238,247,255
-16.75,-60.954,-1.002,-1060,239,252,255
-16.725,-60.962,-1.013,-1131,171,175,186
-16.726,-60.964,-1.006,-1109,172,182,194
-16.778,-60.397,-1.356,-1506,255,255,251
-16.779,-60.401,-1.348,-1491,255,255,253
-16.811,-60.375,-1.488,-1157,250,245,252
-16.791,-60.444,-1.475,-1383,255,255,251
-16.793,-60.449,-1.444,-1370,255,255,250
-16.825,-60.375,-1.493,-1412,234,230,231
-16.825,-60.376,-1.47,-1386,222,221,219
-16.825,-60.376,-1.462,-1399,220,219,215
-16.827,-60.384,-1.447,-1426,228,228,220
-16.788,-60.382,-1.496,-1339,254,252,255
-16.787,-60.428,-1.499,-1507,255,255,255
-16.786,-60.425,-1.483,-1424,255,255,251
-16.811,-60.375,-1.471,-1149,236,233,240
-16.787,-60.379,-1.48,-1286,255,253,255
-16.787,-60.381,-1.473,-1314,255,253,255
-16.787,-60.428,-1.459,-1344,255,255,250
-16.799,-60.377,-1.468,-560,237,234,243
-16.811,-60.375,-1.456,-1167,229,227,230
-16.8,-60.379,-1.46,-277,235,232,241
-16.788,-60.384,-1.457,-1309,255,253,254
-16.811,-60.375,-1.448,-1172,230,228,229
-16.788,-60.383,-1.45,-1247,255,253,254
-16.826,-60.379,-1.431,-1432,236,237,229
-16.827,-60.383,-1.423,-1411,243,245,234
-16.826,-60.382,-1.407,-1422,250,251,243
-16.826,-60.38,-1.4,-1435,248,251,242
-16.826,-60.38,-1.385,-1434,245,248,241
-16.799,-60.375,-1.436,-510,228,227,232
-16.785,-60.422,-1.435,-1465,255,255,250
-16.787,-60.429,-1.42,-1365,255,255,250
-16.786,-60.423,-1.411,-1421,255,255,250
-16.788,-60.383,-1.434,-1253,254,254,252
-16.799,-60.376,-1.421,-519,230,229,234
-16.811,-60.376,-1.409,-1260,253,253,253
-16.788,-60.382,-1.418,-1344,255,255,253
-16.788,-60.382,-1.41,-1329,254,254,252
-16.783,-60.413,-1.396,-1414,255,255,250
-16.784,-60.417,-1.388,-1375,255,255,250
-16.799,-60.378,-1.405,-273,244,243,248
-16.811,-60.375,-1.393,-1211,252,254,253
-16.799,-60.377,-1.398,-269,244,245,249
-16.788,-60.383,-1.395,-1357,252,254,253
-16.812,-60.38,-1.386,-1142,249,250,252
-16.799,-60.378,-1.382,286,237,237,245
-16.787,-60.379,-1.387,-1381,253,255,254
-16.81,-60.372,-1.495,-1122,247,242,249
-16.824,-60.374,-1.486,-1424,234,230,231
-16.798,-60.374,-1.499,-490,244,239,246
-16.798,-60.374,-1.483,-416,240,237,248
-16.798,-60.374,-1.444,-371,229,227,232
-16.811,-60.374,-1.432,-1183,235,235,235
-16.811,-60.373,-1.424,-1190,240,240,240
-16.812,-60.379,-1.37,-1152,241,242,247
-16.826,-60.382,-1.369,-1448,240,242,239
-16.826,-60.381,-1.361,-1485,236,241,237
-16.828,-60.386,-1.345,-1458,236,238,235
-16.829,-60.39,-1.33,-1434,241,239,240
-16.828,-60.388,-1.322,-1422,242,240,241
-16.813,-60.38,-1.323,-1186,242,238,252
-16.8,-60.381,-1.374,103,237,237,245
-16.782,-60.41,-1.372,-1445,255,255,251
-16.788,-60.384,-1.371,-1355,254,255,255
-16.811,-60.376,-1.354,-1167,240,241,246
-16.8,-60.38,-1.359,-27,235,235,245
-16.812,-60.379,-1.347,-1162,241,241,249
-16.788,-60.384,-1.356,-1296,254,255,255
-16.789,-60.386,-1.348,-1250,254,254,254
-16.8,-60.381,-1.343,-171,239,236,247
-16.811,-60.377,-1.331,-1175,243,239,253
-16.8,-60.379,-1.335,-375,240,234,248
-16.789,-60.385,-1.332,-1221,255,254,249
-16.8,-60.38,-1.319,-371,238,232,246
-16.788,-60.384,-1.324,-1314,255,254,251
-16.779,-60.4,-1.332,-1424,255,255,255
-16.78,-60.403,-1.325,-1427,255,255,255
-16.828,-60.386,-1.307,-1470,249,249,251
-16.828,-60.386,-1.299,-1458,249,249,251
-16.828,-60.388,-1.284,-1473,238,237,242
-16.836,-60.414,-1.261,-1422,218,222,225
-16.813,-60.382,-1.269,-1263,230,228,242
-16.832,-60.401,-1.268,-1394,221,222,226
-16.813,-60.382,-1.261,-1267,230,228,242
-16.779,-60.397,-1.309,-1453,255,255,255
-16.781,-60.407,-1.285,-1432,255,255,255
-16.812,-60.378,-1.308,-1170,243,239,253
-16.8,-60.38,-1.311,-445,237,231,245
-16.789,-60.386,-1.308,-1268,255,254,251
-16.812,-60.379,-1.292,-1196,244,240,254
-16.801,-60.382,-1.296,-416,237,231,245
-16.812,-60.378,-1.284,-1213,239,235,250
-16.788,-60.384,-1.293,-1291,255,255,251
-16.789,-60.388,-1.285,-1234,255,255,251
-16.779,-60.401,-1.293,-1463,255,255,255
-16.8,-60.382,-1.28,-355,235,231,245
-16.8,-60.379,-1.272,-281,235,231,246
-16.789,-60.387,-1.27,-1237,255,255,251
-16.801,-60.383,-1.257,-52,224,222,236
-16.789,-60.386,-1.254,-1140,255,255,253
-16.779,-60.401,-1.27,-1421,255,255,255
-16.779,-60.399,-1.261,-1399,255,255,255
-16.78,-60.403,-1.12,-1403,254,254,252
-16.779,-60.399,-1.246,-1416,254,255,255
-16.813,-60.382,-1.245,-1260,228,227,243
-16.838,-60.422,-1.246,-1350,216,219,224
-16.839,-60.428,-1.23,-1381,214,217,222
-16.841,-60.435,-1.222,-1317,212,215,220
-16.813,-60.384,-1.23,-1270,232,231,247
-16.814,-60.384,-1.222,-1250,234,233,249
-16.84,-60.432,-1.207,-1386,211,214,219
-16.841,-60.435,-1.199,-1358,208,213,216
-16.814,-60.386,-1.206,-1257,236,235,251
-16.813,-60.383,-1.198,-1267,235,237,252
-16.78,-60.403,-1.23,-1414,254,255,255
-16.801,-60.383,-1.249,-384,224,222,236
-16.789,-60.388,-1.246,-1178,255,255,253
-16.801,-60.385,-1.233,-269,225,222,239
-16.789,-60.387,-1.231,-1139,255,255,253
-16.789,-60.387,-1.223,-1206,255,255,253
-16.781,-60.405,-1.223,-1399,254,255,255
-16.801,-60.385,-1.217,-265,231,228,245
-16.801,-60.383,-1.209,-240,233,232,248
-16.79,-60.39,-1.207,-1216,254,254,252
-16.801,-60.385,-1.194,-248,227,227,239
-16.789,-60.387,-1.192,-1198,255,255,251
-16.78,-60.402,-1.206,-1385,254,255,255
-16.78,-60.404,-1.199,-1411,254,255,255
-16.814,-60.385,-1.182,-1270,226,229,238
-16.839,-60.427,-1.183,-1453,209,215,211
-16.84,-60.43,-1.16,-1619,208,214,210
-16.815,-60.388,-1.166,-1270,225,227,239
-16.813,-60.383,-1.159,-1285,225,227,239
-16.841,-60.434,-1.144,-1466,202,208,204
-16.814,-60.386,-1.143,-1268,218,220,232
-16.814,-60.385,-1.135,-1291,218,220,232
-16.781,-60.404,-1.183,-1389,254,255,250
-16.802,-60.385,-1.186,-281,227,227,239
-16.79,-60.39,-1.184,-1103,255,254,250
-16.801,-60.384,-1.17,-314,227,225,238
-16.79,-60.389,-1.169,-1090,254,253,249
-16.789,-60.388,-1.161,-1073,255,254,250
-16.778,-60.395,-1.167,-1389,254,255,250
-16.779,-60.4,-1.159,-1408,254,255,250
-16.802,-60.387,-1.154,-375,224,222,235
-16.79,-60.391,-1.145,-1081,255,254,250
-16.802,-60.389,-1.146,-363,222,220,233
-16.802,-60.386,-1.13,-842,222,220,233
-16.79,-60.389,-1.13,-1111,253,253,255
-16.781,-60.406,-1.143,-1375,254,254,252
-16.78,-60.401,-1.135,-1378,254,254,252
-16.78,-60.403,-1.111,-1368,254,254,252
-16.815,-60.39,-1.12,-1311,214,216,229
-16.814,-60.385,-1.111,-1326,214,216,229
-16.816,-60.391,-1.095,-1296,214,216,229
-16.815,-60.387,-1.08,-1327,215,217,232
-16.816,-60.391,-1.072,-1298,215,217,232
-16.78,-60.401,-1.096,-1388,254,254,252
-16.802,-60.388,-1.122,-629,224,222,235
-16.79,-60.39,-1.122,-1080,255,255,255
-16.802,-60.387,-1.107,-539,222,220,234
-16.802,-60.388,-1.099,-531,219,217,231
-16.79,-60.39,-1.106,-916,255,255,255
-16.801,-60.384,-1.083,-691,217,215,229
-16.791,-60.394,-1.091,-1034,251,251,253
-16.791,-60.394,-1.083,-1027,251,251,253
-16.791,-60.393,-1.067,-1045,252,251,255
-16.803,-60.39,-1.067,-580,218,215,232
-16.779,-60.4,-1.079,-1399,254,254,254
-16.779,-60.399,-1.072,-1378,254,254,254
-16.814,-60.385,-1.056,-1353,214,216,231
-16.816,-60.391,-1.049,-1339,211,214,229
-16.816,-60.394,-1.032,-1334,211,218,234
-16.816,-60.392,-1.016,-1352,212,219,235
-16.816,-60.393,-1.009,-1340,212,219,235
-16.78,-60.403,-1.048,-1349,255,253,254
-16.781,-60.407,-1.031,-1358,255,252,255
-16.781,-60.406,-1.056,-1401,254,254,254
-16.803,-60.39,-1.059,-547,218,215,232
-16.791,-60.392,-1.06,-1029,252,251,255
-16.804,-60.393,-1.043,-711,219,223,235
-16.791,-60.392,-1.044,-764,253,253,253
-16.803,-60.389,-1.035,-633,218,224,236
-16.803,-60.391,-1.02,-723,218,224,236
-16.791,-60.395,-1.028,-1034,253,255,254
-16.791,-60.392,-1.021,-1031,254,255,255
-16.791,-60.394,-1.005,-891,253,255,254
-16.802,-60.388,-1.011,-773,216,222,234
-16.78,-60.402,-1.024,-1398,255,252,255
-16.78,-60.402,-1.008,-1353,255,252,255
-16.962,-60.868,-0.861,-1158,162,173,177
-16.961,-60.865,-0.853,-1147,161,172,176
-16.972,-60.856,-0.86,-1121,155,167,191
-16.902,-60.893,-0.988,-1152,255,252,255
-16.891,-60.896,-0.986,-1027,253,254,255
-16.88,-60.902,-0.988,-1114,255,253,252
-16.903,-60.894,-0.98,-1152,255,252,255
-16.879,-60.9,-0.981,-1083,255,253,252
-16.891,-60.894,-0.978,-1114,253,254,255
-16.904,-60.891,-0.966,-1211,255,252,255
-16.891,-60.897,-0.963,-1108,253,254,255
-16.891,-60.898,-0.955,-1096,253,254,255
-16.88,-60.903,-0.966,-1114,255,253,252
-16.891,-60.895,-0.94,-1070,253,254,255
-16.879,-60.901,-0.95,-1091,255,253,252
-16.879,-60.901,-0.942,-1077,255,253,252
-16.902,-60.887,-0.951,-1283,255,252,255
-16.903,-60.892,-0.93,-1255,255,252,255
-16.892,-60.898,-0.925,-1093,253,254,255
-16.879,-60.899,-0.927,-1126,255,253,252
-16.903,-60.895,-0.915,-1278,255,252,255
-16.891,-60.896,-0.916,-1109,253,254,255
-16.88,-60.902,-0.912,-1109,255,253,252
-16.891,-60.898,-0.902,-1101,255,253,255
-16.879,-60.901,-0.904,-1083,255,253,252
-16.891,-60.896,-0.886,-1072,255,253,254
-16.892,-60.898,-0.879,-1068,255,253,254
-16.879,-60.9,-0.889,-1083,254,255,250
-16.797,-60.935,-0.991,-1126,255,254,252
-16.772,-60.943,-0.987,-1099,255,252,251
-16.785,-60.938,-0.988,-1142,255,250,251
-16.785,-60.939,-0.98,-1077,255,250,251
-16.761,-60.95,-0.991,-1106,250,251,253
-16.751,-60.958,-0.979,-1098,226,245,251
-16.772,-60.943,-0.979,-1104,255,252,251
-16.761,-60.949,-0.977,-1075,251,255,255
-16.785,-60.939,-0.965,-1078,255,250,251
-16.784,-60.938,-0.949,-1067,255,251,253
-16.785,-60.939,-0.941,-1060,255,252,253
-16.772,-60.943,-0.963,-1139,255,253,254
-16.773,-60.945,-0.955,-1098,255,253,254
-16.76,-60.947,-0.962,-1077,251,255,255
-16.761,-60.948,-0.954,-1090,251,255,255
-16.75,-60.955,-0.94,-1083,235,250,255
-16.772,-60.942,-0.94,-1068,255,253,255
-16.761,-60.95,-0.94,-1065,250,253,255
-16.867,-60.905,-0.975,-1116,255,252,252
-16.867,-60.907,-0.991,-1090,255,252,252
-16.845,-60.918,-0.99,-1108,255,253,255
-16.856,-60.912,-0.989,-1086,254,254,254
-16.855,-60.91,-0.981,-1118,254,254,255
-16.844,-60.915,-0.974,-1088,255,253,255
-16.832,-60.921,-0.989,-1083,255,253,255
-16.82,-60.924,-0.989,-1099,254,255,255
-16.82,-60.925,-0.981,-1104,254,255,255
-16.832,-60.918,-0.973,-1049,255,253,255
-16.868,-60.909,-0.968,-1050,255,252,252
-16.855,-60.909,-0.965,-1086,254,254,254
-16.855,-60.909,-0.95,-1083,254,254,254
-16.844,-60.915,-0.943,-1101,254,252,255
-16.855,-60.91,-0.942,-1121,254,254,254
-16.844,-60.914,-0.966,-1122,255,253,255
-16.821,-60.928,-0.965,-1096,254,255,255
-16.832,-60.918,-0.966,-1109,255,253,255
-16.821,-60.926,-0.949,-1129,254,255,255
-16.82,-60.926,-0.941,-1155,254,255,255
-16.832,-60.92,-0.95,-1155,255,253,255
-16.843,-60.912,-0.951,-1049,255,253,255
-16.832,-60.921,-0.942,-1093,255,253,255
-16.867,-60.905,-0.953,-1096,255,252,252
-16.808,-60.927,-0.99,-1075,255,255,253
-16.809,-60.931,-0.974,-1109,255,255,253
-16.796,-60.934,-0.976,-1060,255,253,250
-16.797,-60.936,-0.968,-1055,255,253,250
-16.808,-60.928,-0.967,-1065,255,255,253
-16.808,-60.928,-0.951,-1111,255,255,253
-16.808,-60.926,-0.943,-1147,255,255,253
-16.797,-60.934,-0.952,-1108,255,254,252
-16.773,-60.944,-0.924,-1062,253,252,255
-16.785,-60.939,-0.925,-1093,255,252,255
-16.761,-60.949,-0.925,-1103,250,253,255
-16.773,-60.947,-0.916,-1095,254,253,255
-16.761,-60.948,-0.917,-1098,250,253,255
-16.785,-60.94,-0.885,-1070,254,253,251
-16.785,-60.939,-0.877,-1059,255,250,251
-16.772,-60.942,-0.9,-1060,250,254,255
-16.772,-60.941,-0.892,-1109,250,252,251
-16.76,-60.946,-0.903,-1098,248,255,255
-16.773,-60.945,-0.876,-1116,254,250,251
-16.76,-60.947,-0.888,-1093,247,255,255
-16.832,-60.918,-0.927,-1132,255,252,253
-16.868,-60.907,-0.937,-1114,255,252,252
-16.868,-60.907,-0.929,-1106,255,252,252
-16.855,-60.91,-0.926,-1109,254,254,254
-16.868,-60.907,-0.913,-1106,255,252,252
-16.844,-60.916,-0.912,-1101,255,251,251
-16.856,-60.91,-0.911,-1070,254,254,254
-16.843,-60.912,-0.928,-1111,255,252,253
-16.821,-60.927,-0.925,-1088,254,255,255
-16.82,-60.924,-0.918,-1124,254,254,252
-16.833,-60.922,-0.912,-1122,255,252,251
-16.855,-60.91,-0.902,-1085,255,254,252
-16.868,-60.909,-0.889,-1126,254,255,250
-16.856,-60.911,-0.887,-1121,255,254,252
-16.856,-60.911,-0.879,-1060,255,253,254
-16.832,-60.919,-0.904,-1091,255,252,251
-16.821,-60.926,-0.902,-1093,253,255,254
-16.844,-60.914,-0.904,-1059,255,252,253
-16.833,-60.922,-0.888,-1049,254,252,255
-16.821,-60.926,-0.885,-1077,253,255,254
-16.82,-60.923,-0.878,-1098,254,254,254
-16.843,-60.913,-0.889,-1081,255,251,255
-16.867,-60.906,-0.905,-1127,255,253,252
-16.808,-60.927,-0.927,-1122,255,255,253
-16.797,-60.934,-0.937,-1070,255,254,252
-16.796,-60.933,-0.929,-1072,255,254,255
-16.809,-60.93,-0.912,-1083,254,255,255
-16.784,-60.937,-0.917,-1140,255,252,255
-16.796,-60.932,-0.913,-1119,255,255,255
-16.809,-60.931,-0.903,-1131,254,255,255
-16.797,-60.937,-0.898,-1113,253,255,252
-16.784,-60.936,-0.901,-1073,253,253,251
-16.797,-60.936,-0.89,-1081,254,254,252
-16.808,-60.929,-0.888,-1095,253,255,252
-16.808,-60.928,-0.879,-1126,255,254,252
-16.962,-60.869,-0.987,-1106,174,181,191
-16.962,-60.869,-0.98,-1111,172,179,189
-16.974,-60.866,-0.994,-1075,160,168,189
-16.974,-60.864,-0.978,-1127,161,169,190
-16.974,-60.864,-0.962,-1098,160,168,189
-16.973,-60.861,-0.954,-1091,158,166,187
-16.974,-60.864,-0.938,-1126,160,168,189
-16.962,-60.869,-0.964,-1106,174,181,191
-16.962,-60.867,-0.949,-1088,168,175,185
-16.962,-60.869,-0.941,-1098,168,175,185
-16.963,-60.87,-0.925,-1083,174,178,189
-16.974,-60.864,-0.931,-1113,160,168,189
-16.973,-60.862,-0.914,-1118,157,165,186
-16.963,-60.87,-0.917,-1168,170,174,185
-16.973,-60.861,-0.899,-1091,154,166,188
-16.974,-60.864,-0.891,-1113,153,165,189
-16.973,-60.862,-0.875,-1119,154,166,190
-16.963,-60.87,-0.901,-1140,164,173,178
-16.962,-60.868,-0.886,-1078,162,173,175
-16.962,-60.867,-0.878,-1114,162,173,177
-16.891,-60.898,-0.863,-1106,254,252,253
-16.88,-60.902,-0.874,-1109,254,255,250
-16.879,-60.901,-0.866,-1157,254,255,250
-16.892,-60.898,-0.848,-1085,254,252,253
-16.88,-60.902,-0.85,-1122,253,253,251
-16.891,-60.897,-0.84,-1103,254,252,253
-16.88,-60.903,-0.835,-1129,253,253,251
-16.891,-60.897,-0.824,-1111,254,252,253
-16.879,-60.899,-0.827,-1129,253,253,251
-16.891,-60.896,-0.809,-1150,254,252,253
-16.879,-60.9,-0.812,-1103,253,253,251
-16.891,-60.894,-0.802,-1067,254,252,253
-16.891,-60.897,-0.786,-1072,254,253,251
-16.879,-60.898,-0.796,-1088,253,253,251
-16.88,-60.902,-0.789,-1132,253,253,251
-16.891,-60.895,-0.779,-1042,254,253,251
-16.879,-60.899,-0.773,-1157,253,253,251
-16.891,-60.896,-0.763,-1101,254,253,251
-16.879,-60.901,-0.765,-1088,253,253,251
-16.88,-60.902,-0.751,-1103,255,251,248
-16.797,-60.937,-0.874,-1145,255,253,252
-16.773,-60.946,-0.86,-1095,255,254,255
-16.785,-60.939,-0.861,-1073,254,253,251
-16.785,-60.938,-0.853,-1067,253,253,251
-16.761,-60.948,-0.874,-1060,252,251,255
-16.75,-60.955,-0.862,-1095,247,255,255
-16.762,-60.951,-0.866,-1118,252,251,255
-16.751,-60.957,-0.855,-1073,242,255,255
-16.772,-60.942,-0.852,-1111,253,254,255
-16.761,-60.948,-0.851,-1150,244,252,254
-16.786,-60.942,-0.837,-1124,254,252,253
-16.785,-60.94,-0.829,-1068,254,252,253
-16.785,-60.938,-0.813,-1086,255,252,253
-16.773,-60.943,-0.836,-1085,252,255,255
-16.773,-60.945,-0.828,-1093,252,255,255
-16.761,-60.948,-0.837,-1091,241,253,253
-16.761,-60.948,-0.822,-1127,255,254,255
-16.761,-60.947,-0.815,-1080,255,252,255
-16.867,-60.905,-0.874,-1065,254,255,250
-16.845,-60.918,-0.874,-1085,255,251,255
-16.856,-60.911,-0.863,-1140,254,252,253
-16.868,-60.907,-0.851,-1101,253,253,251
-16.844,-60.917,-0.85,-1036,254,252,255
-16.855,-60.91,-0.847,-1098,254,252,253
-16.832,-60.919,-0.873,-1060,254,252,255
-16.82,-60.924,-0.862,-1103,248,255,254
-16.832,-60.92,-0.865,-1142,254,252,255
-16.843,-60.913,-0.865,-1127,255,251,255
-16.82,-60.925,-0.854,-1098,250,255,254
-16.832,-60.918,-0.849,-1108,253,253,255
-16.867,-60.904,-0.866,-1068,254,255,250
-16.867,-60.906,-0.835,-1121,253,253,251
-16.855,-60.909,-0.839,-1085,254,252,255
-16.844,-60.916,-0.834,-1109,255,249,255
-16.844,-60.915,-0.826,-1034,252,252,254
-16.856,-60.911,-0.824,-1122,254,252,255
-16.855,-60.909,-0.816,-1099,254,252,255
-16.832,-60.921,-0.841,-1101,255,249,255
-16.821,-60.926,-0.838,-1077,255,253,254
-16.82,-60.925,-0.822,-1131,247,255,255
-16.821,-60.927,-0.814,-1091,247,255,255
-16.832,-60.921,-0.826,-1129,250,254,255
-16.867,-60.905,-0.827,-1052,253,253,251
-16.809,-60.931,-0.864,-1077,250,255,252
-16.797,-60.935,-0.867,-1032,255,253,252
-16.809,-60.93,-0.848,-1131,250,255,252
-16.797,-60.934,-0.851,-1150,251,255,252
-16.809,-60.93,-0.84,-1118,254,254,252
-16.797,-60.936,-0.835,-1122,254,254,252
-16.808,-60.928,-0.825,-1121,250,255,254
-16.81,-60.933,-0.816,-1096,250,255,254
-16.797,-60.935,-0.828,-1129,254,254,252
-16.773,-60.944,-0.812,-1098,255,253,255
-16.785,-60.938,-0.797,-1118,254,252,253
-16.785,-60.939,-0.789,-1081,252,254,253
-16.76,-60.947,-0.8,-1145,252,253,255
-16.772,-60.942,-0.797,-1083,254,254,255
-16.773,-60.945,-0.788,-1111,249,255,255
-16.761,-60.95,-0.785,-1147,247,255,255
-16.786,-60.942,-0.773,-1126,252,254,253
-16.798,-60.938,-0.765,-1091,252,254,253
-16.772,-60.943,-0.772,-1170,248,252,253
-16.761,-60.949,-0.778,-1090,246,255,255
-16.773,-60.943,-0.764,-1103,255,254,255
-16.761,-60.947,-0.763,-1101,245,246,251
-16.867,-60.903,-0.812,-1127,253,253,251
-16.867,-60.906,-0.803,-1113,253,253,251
-16.844,-60.916,-0.811,-1136,251,252,254
-16.844,-60.915,-0.803,-1098,255,249,255
-16.856,-60.912,-0.8,-1154,254,252,255
-16.844,-60.917,-0.788,-1121,255,250,255
-16.856,-60.912,-0.784,-1114,254,252,255
-16.833,-60.922,-0.802,-1136,255,250,255
-16.833,-60.922,-0.81,-1113,250,254,255
-16.82,-60.926,-0.798,-1104,255,251,255
-16.82,-60.924,-0.79,-1098,255,251,255
-16.832,-60.918,-0.787,-1157,254,252,255
-16.867,-60.904,-0.788,-1106,253,253,251
-16.868,-60.908,-0.772,-1002,253,253,251
-16.856,-60.913,-0.776,-1124,254,252,255
-16.845,-60.918,-0.772,-1108,253,251,255
-16.844,-60.915,-0.765,-1090,255,250,255
-16.856,-60.911,-0.76,-1103,253,252,255
-16.856,-60.912,-0.752,-1036,253,252,255
-16.832,-60.92,-0.771,-1101,253,252,255
-16.82,-60.926,-0.774,-1085,250,254,255
-16.82,-60.925,-0.766,-1067,252,253,255
-16.832,-60.921,-0.763,-1065,254,252,255
-16.867,-60.904,-0.764,-1050,253,253,253
-16.809,-60.93,-0.801,-1121,254,254,254
-16.797,-60.936,-0.804,-1101,254,252,253
-16.797,-60.935,-0.812,-1088,252,254,253
-16.809,-60.932,-0.785,-1059,250,255,254
-16.797,-60.934,-0.789,-1049,250,254,253
-16.809,-60.93,-0.777,-1078,250,255,254
-16.797,-60.935,-0.773,-1041,250,254,253
-16.808,-60.926,-0.761,-1099,251,255,254
-16.808,-60.929,-0.753,-1073,253,255,254
-16.784,-60.936,-0.765,-1090,255,252,253
-16.972,-60.858,-0.851,-1116,154,166,190
-16.962,-60.868,-0.838,-1145,160,171,175
-16.973,-60.861,-0.836,-1075,154,166,192
-16.973,-60.86,-0.828,-1106,154,166,192
-16.962,-60.866,-0.822,-1086,158,169,173
-16.962,-60.868,-0.814,-1049,159,170,174
-16.962,-60.867,-0.798,-1098,159,170,174
-16.973,-60.859,-0.812,-1134,160,172,198
-16.973,-60.861,-0.788,-1080,160,171,199
-16.972,-60.859,-0.796,-1104,160,171,199
-16.961,-60.865,-0.79,-1077,157,168,174
-16.973,-60.86,-0.772,-1081,161,172,200
-16.972,-60.858,-0.764,-1083,161,172,200
-16.961,-60.865,-0.774,-1126,155,166,172
-16.962,-60.868,-0.758,-1122,155,164,171
-16.962,-60.866,-0.75,-1063,148,156,159
-16.738,-60.959,-0.862,-1119,223,236,244
-16.749,-60.951,-0.986,-1057,226,245,251
-16.738,-60.959,-1.0,-1080,226,239,248
-16.737,-60.958,-0.992,-1103,218,235,245
